sale_id,customer_id,product_id,branch_id,sale_date,quantity,total_amount
45283,2072,399,1,2024-10-08,1,2927809
45284,1732,490,4,2023-05-27,2,1344554
45285,1831,95,2,2025-02-09,1,3550036
45286,9292,383,2,2025-03-22,4,26697036
45287,5037,475,3,2022-12-17,1,2954091
45288,4060,143,2,2022-12-07,1,2139039
45289,3169,45,4,2022-03-22,1,2301908
45290,1725,449,3,2023-12-09,4,22964844
45291,4487,323,3,2022-01-15,1,4796336
45292,4825,445,3,2022-09-07,2,8263094
45293,9538,197,4,2022-10-22,1,4173528
45294,139,272,3,2022-10-20,3,5108061
45295,6629,98,5,2023-03-10,4,7605996
45296,2317,122,5,2023-10-30,3,12553635
45297,8159,89,3,2023-04-22,5,15844245
45298,4090,442,4,2023-08-26,1,1797159
45299,4908,414,4,2022-01-14,4,10731004
45300,7405,11,5,2024-07-09,2,8717680
45301,4833,87,3,2022-04-21,1,2787041
45302,1003,122,2,2022-10-25,3,12553635
45303,3388,64,1,2022-07-26,2,10051722
45304,4292,390,1,2025-05-15,4,9540520
45305,7761,482,1,2023-07-14,2,9978280
45306,3298,409,1,2025-06-29,3,7096320
45307,9014,421,3,2024-11-17,4,11310288
45308,5841,476,4,2022-09-12,3,7426764
45309,7952,346,1,2024-12-08,1,3063726
45310,3132,388,1,2023-03-01,4,18990316
45311,7365,475,5,2025-07-12,5,14770455
45312,8110,402,2,2025-03-14,5,21837425
45313,5129,150,5,2025-12-08,2,10954438
45314,7199,5,1,2022-05-12,5,23888480
45315,959,323,5,2023-08-16,1,4796336
45316,5009,37,2,2025-08-30,3,5681025
45317,3623,166,2,2025-04-01,5,16938585
45318,6970,168,4,2024-08-25,5,31849865
45319,3991,281,1,2024-06-01,5,14637250
45320,9039,35,3,2022-04-28,1,1466864
45321,8398,453,1,2022-10-21,3,5583117
45322,4703,404,4,2023-04-28,2,5151462
45323,503,259,2,2025-07-29,3,11786253
45324,2881,1,1,2025-02-05,2,5633982
45325,5926,372,3,2024-09-02,3,17585307
45326,9050,67,3,2024-05-26,4,15873628
45327,9687,485,3,2025-09-12,2,5060874
45328,7979,483,1,2022-12-11,3,13650420
45329,9216,366,5,2024-03-06,1,4893748
45330,9624,191,3,2023-05-21,1,4025526
45331,7007,370,3,2025-11-20,1,1710232
45332,3538,271,5,2024-09-12,3,9718464
45333,1783,248,4,2025-12-01,5,11220310
45334,1635,381,3,2023-03-04,1,3681002
45335,2216,334,5,2024-07-09,3,5026236
45336,1,406,2,2025-10-03,5,1772120
45337,30,383,1,2023-04-11,4,26697036
45338,6751,277,4,2024-09-26,3,6061503
45339,2453,300,2,2023-07-09,2,4353320
45340,9475,488,2,2025-12-07,4,23378128
45341,2443,383,2,2025-07-17,3,20022777
45342,8454,32,2,2024-09-09,4,6210728
45343,3584,95,5,2023-11-17,3,10650108
45344,3930,10,1,2024-09-18,2,4510548
45345,2020,238,1,2023-08-10,4,8103924
45346,4825,470,5,2024-05-18,5,26706425
45347,4047,177,2,2022-09-08,3,6349179
45348,8523,381,1,2025-07-12,2,7362004
45349,206,27,5,2023-01-05,3,9676308
45350,9838,141,1,2024-04-25,3,13016127
45351,3777,150,1,2025-08-19,5,27386095
45352,5456,105,3,2023-03-18,3,7779813
45353,3036,460,2,2025-07-22,4,16643128
45354,9498,144,2,2025-01-22,2,2400792
45355,9457,64,2,2025-11-29,1,5025861
45356,6010,331,3,2024-03-25,1,4686991
45357,757,91,4,2022-08-12,2,8484520
45358,87,136,3,2022-03-17,4,5537072
45359,6652,205,3,2023-10-24,4,25968348
45360,1693,384,4,2024-05-10,2,7570082
45361,9461,30,1,2025-03-01,4,8688704
45362,2158,194,5,2024-12-11,5,4566625
45363,39,283,2,2025-03-30,5,16091275
45364,2183,128,2,2024-10-21,3,8164473
45365,5584,442,2,2022-01-10,1,1797159
45366,47,119,2,2025-04-25,5,11771705
45367,3242,422,1,2025-01-25,5,22331240
45368,2793,225,4,2024-12-15,4,21472964
45369,9261,479,2,2024-02-28,5,28658515
45370,1499,359,5,2025-12-29,1,1471439
45371,4606,313,5,2024-07-10,4,1172568
45372,5997,198,5,2023-08-12,2,4701842
45373,742,236,5,2025-09-14,3,8151429
45374,6725,363,4,2022-11-21,3,18476916
45375,1631,20,5,2023-08-22,5,20781335
45376,5873,172,5,2023-05-22,1,2218277
45377,5348,198,1,2025-03-05,1,2350921
45378,1671,155,1,2024-11-03,4,14034280
45379,1758,23,1,2022-06-10,3,4950210
45380,6419,208,5,2025-01-18,2,6394682
45381,279,10,1,2025-12-07,3,6765822
45382,5436,379,1,2025-01-10,5,24078295
45383,5912,125,5,2023-11-03,3,3177540
45384,1331,455,5,2023-04-20,3,12549333
45385,5344,226,5,2023-01-20,3,10147167
45386,9229,339,5,2025-11-17,1,4200351
45387,910,481,5,2024-09-17,2,6412330
45388,9968,254,5,2022-11-30,2,5150176
45389,6027,334,3,2025-01-11,4,6701648
45390,9841,133,3,2023-03-19,2,11665546
45391,516,19,2,2022-11-14,2,3741706
45392,4004,105,1,2022-10-14,3,7779813
45393,6734,402,2,2023-01-14,4,17469940
45394,1164,388,1,2022-03-29,4,18990316
45395,2463,222,1,2023-07-09,2,2521078
45396,1343,407,2,2024-10-25,4,23293580
45397,5879,299,2,2022-11-25,3,6244377
45398,5007,126,2,2024-04-19,1,2688661
45399,585,482,5,2023-02-16,2,9978280
45400,14,411,1,2023-01-22,3,8220096
45401,684,304,1,2022-01-25,4,13062328
45402,8975,297,3,2025-12-11,2,8513880
45403,157,169,5,2022-10-02,2,2957314
45404,4541,71,2,2023-03-08,1,1960504
45405,9796,218,2,2025-10-23,5,14764760
45406,5425,23,5,2022-05-31,1,1650070
45407,3762,275,4,2025-01-14,4,17186504
45408,7696,368,5,2024-10-21,2,9534268
45409,141,223,4,2025-02-26,5,16131770
45410,4184,473,2,2022-11-17,1,4853761
45411,5626,427,5,2024-11-20,2,4879660
45412,9936,175,3,2025-04-08,1,3068928
45413,6149,170,1,2022-01-23,3,16125087
45414,1605,11,3,2025-02-12,3,13076520
45415,8190,158,5,2023-07-05,3,13243254
45416,5465,369,5,2025-08-10,4,15478872
45417,3815,372,4,2024-08-22,2,11723538
45418,6142,99,2,2022-03-30,4,23291304
45419,7539,363,5,2025-03-24,2,12317944
45420,2472,393,4,2024-02-20,2,11324648
45421,252,328,3,2024-10-30,4,12388564
45422,8521,247,5,2023-10-05,1,2083298
45423,1881,336,1,2025-10-23,4,11888516
45424,4094,133,2,2023-05-19,3,17498319
45425,7895,348,3,2023-09-02,5,21120920
45426,2033,134,4,2025-03-29,1,5972624
45427,4739,35,3,2023-02-25,2,2933728
45428,1577,366,1,2022-04-05,3,14681244
45429,1900,209,5,2025-06-15,2,7271568
45430,8141,59,4,2024-03-05,5,12460920
45431,9128,1,2,2023-06-12,1,2816991
45432,9052,85,1,2025-01-19,4,18320144
45433,9995,378,2,2023-03-20,2,5518644
45434,9809,208,1,2024-02-15,3,9592023
45435,6687,156,3,2024-04-04,2,9874004
45436,1269,365,5,2022-02-04,3,11611899
45437,8163,247,2,2025-02-27,4,8333192
45438,4333,103,2,2025-07-20,1,946500
45439,5091,105,1,2022-09-07,2,5186542
45440,6566,348,3,2025-01-11,4,16896736
45441,5722,107,5,2022-07-01,3,9167205
45442,7532,59,3,2023-09-23,1,2492184
45443,2019,213,5,2023-12-12,5,12715390
45444,5310,80,2,2024-07-06,1,2253059
45445,2892,184,3,2024-06-14,4,4829452
45446,633,361,3,2025-10-26,4,16601264
45447,6387,36,3,2023-11-03,1,4093070
45448,8845,161,1,2025-06-22,5,15739960
45449,2935,117,3,2022-12-15,5,30260625
45450,3895,317,1,2023-03-04,3,8731167
45451,1881,425,5,2024-06-29,5,28146630
45452,7165,287,4,2025-12-13,1,2389472
45453,8318,218,4,2022-12-15,2,5905904
45454,9650,78,3,2023-09-23,1,6509493
45455,4103,392,2,2022-01-25,1,4963468
45456,3428,485,5,2023-07-31,4,10121748
45457,4813,334,2,2022-07-08,3,5026236
45458,8133,422,1,2022-11-27,1,4466248
45459,1182,233,2,2025-11-16,2,1471878
45460,8233,20,4,2023-04-14,2,8312534
45461,6280,395,1,2023-05-24,2,10142218
45462,9140,182,4,2023-07-04,3,13102329
45463,1636,61,4,2024-08-28,5,9239965
45464,6434,93,3,2022-08-12,2,5913816
45465,8060,329,4,2023-02-28,1,1956110
45466,5322,420,4,2023-10-07,2,7483702
45467,4267,447,3,2023-08-14,4,18677388
45468,9119,55,4,2025-12-21,1,6245289
45469,6309,45,5,2025-04-25,2,4603816
45470,6191,131,4,2023-12-25,1,3023624
45471,9726,249,3,2025-08-01,3,10599759
45472,9718,44,5,2024-05-09,5,10934630
45473,1648,490,4,2024-10-26,3,2016831
45474,7121,66,5,2022-11-15,3,3601515
45475,5645,478,1,2024-05-11,3,9880551
45476,2426,386,3,2022-10-12,1,6008243
45477,6031,332,5,2022-12-28,1,3431275
45478,8905,234,5,2025-02-05,1,2954601
45479,2497,273,2,2023-03-23,2,5704864
45480,5182,214,3,2022-07-05,5,6070620
45481,9507,58,4,2023-03-15,3,16094256
45482,2337,233,2,2025-09-20,4,2943756
45483,8057,366,1,2024-11-21,3,14681244
45484,7402,425,4,2023-06-01,4,22517304
45485,6698,454,2,2024-11-16,1,2378018
45486,3812,171,2,2025-04-21,4,13561044
45487,982,178,2,2023-05-10,1,3740962
45488,3775,113,3,2023-12-31,3,9011274
45489,9890,114,5,2023-06-01,2,868292
45490,9180,175,1,2024-11-04,5,15344640
45491,7478,398,3,2024-09-29,1,2322464
45492,5695,29,2,2024-10-04,4,27286432
45493,2500,158,3,2023-11-23,4,17657672
45494,3308,344,4,2023-09-10,3,7757772
45495,2200,44,3,2023-04-13,5,10934630
45496,2338,156,4,2025-11-04,1,4937002
45497,3311,112,3,2022-04-07,1,760142
45498,6867,295,3,2024-07-29,2,9527544
45499,6411,383,5,2022-06-22,5,33371295
45500,258,473,1,2025-11-08,3,14561283
45501,1347,462,3,2024-06-14,4,17062296
45502,156,24,4,2023-08-04,2,2741758
45503,5013,45,1,2022-01-01,2,4603816
45504,6588,303,4,2024-04-08,4,23081512
45505,5054,339,1,2023-03-26,1,4200351
45506,9309,84,2,2024-07-31,1,2456345
45507,5427,460,5,2022-07-03,1,4160782
45508,8364,44,1,2023-07-31,4,8747704
45509,8406,35,1,2024-03-21,3,4400592
45510,4908,366,4,2022-09-11,5,24468740
45511,2130,254,4,2024-09-23,1,2575088
45512,580,375,2,2022-07-01,1,2415399
45513,8018,408,1,2025-12-24,5,18046105
45514,9215,175,2,2023-09-20,2,6137856
45515,401,351,4,2025-09-16,4,15678308
45516,4854,347,5,2023-04-28,3,10542438
45517,9236,460,3,2024-05-31,4,16643128
45518,2198,84,3,2022-04-03,3,7369035
45519,2026,364,4,2023-03-23,4,11824532
45520,9471,12,5,2023-02-20,4,9760328
45521,2344,80,2,2022-01-22,3,6759177
45522,7751,123,5,2025-06-03,5,24999500
45523,8314,425,3,2025-12-25,5,28146630
45524,6535,172,1,2023-10-30,3,6654831
45525,5134,277,3,2024-11-25,2,4041002
45526,8379,279,2,2022-01-05,2,4469962
45527,9929,386,5,2023-04-27,3,18024729
45528,8289,429,5,2025-10-28,4,21768384
45529,2686,57,5,2024-05-29,2,6011646
45530,5274,457,4,2024-11-06,4,7940168
45531,9202,406,3,2024-05-14,2,708848
45532,6694,486,2,2022-08-22,1,2322218
45533,9659,223,4,2024-09-23,4,12905416
45534,9998,46,5,2024-12-16,2,9917124
45535,8595,313,2,2025-07-04,5,1465710
45536,155,310,1,2025-05-15,5,13622155
45537,8763,323,2,2025-08-11,5,23981680
45538,775,283,4,2022-09-14,1,3218255
45539,7005,488,5,2022-01-25,2,11689064
45540,5668,440,2,2022-03-28,1,3248316
45541,8431,492,5,2023-05-31,1,3267193
45542,5886,287,1,2023-04-30,3,7168416
45543,1061,69,4,2023-07-14,4,15575612
45544,5706,380,1,2025-07-18,5,21436685
45545,3673,193,5,2022-01-06,4,15885316
45546,3265,218,5,2022-10-19,1,2952952
45547,1908,6,4,2025-10-30,5,20244540
45548,7964,447,1,2024-04-29,5,23346735
45549,5327,84,3,2022-03-17,5,12281725
45550,2922,462,2,2022-02-12,5,21327870
45551,7468,134,4,2024-06-09,4,23890496
45552,5031,65,1,2022-01-09,4,11661776
45553,5232,200,2,2023-11-01,4,13103932
45554,4199,267,1,2024-09-15,5,18451895
45555,7542,398,4,2024-06-07,5,11612320
45556,4289,146,5,2024-01-13,3,13570881
45557,5881,442,2,2025-09-01,2,3594318
45558,5647,29,2,2025-01-18,1,6821608
45559,5176,81,2,2025-12-07,3,9444777
45560,309,445,4,2024-05-18,5,20657735
45561,9418,359,2,2024-01-17,2,2942878
45562,9271,376,5,2022-03-22,3,2743122
45563,2934,112,4,2025-11-12,5,3800710
45564,5237,403,1,2024-04-18,3,2733951
45565,839,211,3,2025-09-09,1,2478383
45566,3937,53,3,2022-10-25,4,23304100
45567,5473,257,5,2025-02-04,5,9861025
45568,1563,478,3,2024-06-02,4,13174068
45569,94,73,5,2022-08-29,2,5441908
45570,637,216,1,2024-09-11,1,913688
45571,2063,94,3,2024-11-13,2,4943678
45572,4197,171,4,2023-08-11,3,10170783
45573,6667,432,3,2022-03-21,4,18185224
45574,253,420,1,2024-05-24,4,14967404
45575,7802,254,2,2025-09-21,4,10300352
45576,275,52,2,2023-12-19,1,4159610
45577,3456,149,5,2023-11-27,2,12895592
45578,9293,409,3,2024-04-22,1,2365440
45579,8615,327,2,2023-03-19,3,17002320
45580,9845,35,3,2025-03-26,4,5867456
45581,7364,238,4,2025-03-31,2,4051962
45582,9531,312,2,2024-05-30,5,28860105
45583,6409,259,1,2023-11-02,2,7857502
45584,9646,345,1,2022-11-21,3,10067142
45585,4235,73,2,2023-04-20,1,2720954
45586,5177,84,2,2025-02-12,1,2456345
45587,2969,241,5,2024-11-08,3,11133456
45588,7093,205,3,2023-05-05,2,12984174
45589,5395,1,2,2022-02-08,1,2816991
45590,5168,32,1,2022-12-01,5,7763410
45591,1175,376,4,2024-11-21,1,914374
45592,3948,348,4,2022-05-10,3,12672552
45593,7555,137,3,2025-04-13,2,7450512
45594,8905,428,5,2023-08-26,4,17501320
45595,4056,409,2,2023-10-10,1,2365440
45596,8021,408,3,2023-05-28,1,3609221
45597,8762,216,2,2025-08-23,2,1827376
45598,6056,306,2,2022-04-25,1,3372635
45599,7097,286,2,2024-11-12,4,11957140
45600,225,237,1,2025-10-13,1,4757891
45601,3583,460,5,2024-08-02,3,12482346
45602,4876,429,5,2025-03-28,3,16326288
45603,4408,51,4,2024-08-21,4,23490148
45604,7771,98,5,2024-10-16,4,7605996
45605,9285,60,1,2025-01-20,3,13060767
45606,9039,121,3,2023-04-15,1,3072998
45607,1949,366,1,2022-06-05,1,4893748
45608,7856,377,1,2024-01-27,3,13462953
45609,2610,104,4,2023-05-21,5,21426230
45610,9033,233,4,2025-02-19,3,2207817
45611,461,179,4,2022-10-10,1,5436261
45612,6681,418,5,2023-12-02,1,2194091
45613,8408,52,4,2022-01-16,1,4159610
45614,8364,414,2,2024-01-05,1,2682751
45615,5714,257,5,2022-07-27,3,5916615
45616,3273,320,1,2024-11-25,2,6428130
45617,6743,64,4,2024-09-30,2,10051722
45618,6741,155,5,2024-12-20,2,7017140
45619,9678,322,3,2024-09-14,1,3366732
45620,6785,358,5,2023-09-22,2,3289562
45621,3525,222,2,2022-09-16,5,6302695
45622,6760,489,4,2023-03-26,4,10133016
45623,8718,339,5,2025-03-27,4,16801404
45624,7045,399,2,2025-08-05,1,2927809
45625,741,375,2,2024-10-31,4,9661596
45626,1116,59,1,2025-02-15,1,2492184
45627,4826,450,4,2024-01-19,2,10604514
45628,1661,196,4,2022-10-20,2,6676120
45629,5342,259,1,2022-12-21,4,15715004
45630,9449,349,5,2024-03-23,1,1527991
45631,2971,133,4,2024-06-17,5,29163865
45632,972,496,3,2024-11-04,1,4557162
45633,7088,386,2,2022-06-13,1,6008243
45634,9172,382,2,2024-11-12,3,14574684
45635,6915,399,2,2024-02-21,1,2927809
45636,1292,354,3,2023-05-30,5,19851510
45637,711,451,2,2024-12-06,4,7158452
45638,4627,38,1,2023-04-18,3,13450614
45639,1572,342,4,2024-09-16,3,4439160
45640,6970,497,1,2023-04-27,5,19189565
45641,5134,295,3,2023-06-01,1,4763772
45642,8221,443,5,2023-05-15,5,14989950
45643,9629,207,4,2022-08-24,2,12438872
45644,7555,193,2,2022-02-14,5,19856645
45645,2498,207,4,2023-04-04,5,31097180
45646,8134,104,5,2022-10-19,4,17140984
45647,7762,330,4,2023-12-22,2,4160278
45648,5526,72,4,2022-05-09,3,12132840
45649,2974,459,2,2024-01-17,3,8383725
45650,3153,454,5,2022-08-06,3,7134054
45651,8244,24,4,2025-06-19,1,1370879
45652,7177,278,2,2025-03-26,4,22466020
45653,794,237,3,2025-09-10,1,4757891
45654,7953,443,3,2023-04-03,1,2997990
45655,5687,292,5,2025-02-16,5,6124715
45656,7418,367,3,2025-03-20,1,5575551
45657,4065,103,1,2024-07-16,1,946500
45658,8824,107,4,2025-09-20,5,15278675
45659,8821,15,1,2023-09-21,4,15105872
45660,9474,274,2,2022-11-05,4,17026496
45661,3256,255,3,2025-08-26,3,11284455
45662,1795,254,3,2025-05-03,3,7725264
45663,7823,437,4,2022-07-11,1,1983628
45664,340,223,3,2022-09-03,3,9679062
45665,7481,195,5,2024-02-20,4,11200600
45666,8073,82,1,2025-12-07,4,13647608
45667,657,471,5,2025-02-11,5,8824245
45668,7337,414,4,2022-01-24,5,13413755
45669,2109,435,4,2024-06-07,5,15398740
45670,6640,135,5,2022-11-16,2,5940262
45671,4418,201,5,2022-05-16,5,6141045
45672,2255,382,4,2023-07-04,4,19432912
45673,4172,478,1,2024-09-17,5,16467585
45674,7119,210,2,2023-05-08,5,16537170
45675,5897,343,1,2025-11-08,3,13610664
45676,5665,70,5,2022-05-05,2,5523116
45677,2256,399,2,2024-11-11,2,5855618
45678,3722,113,4,2025-01-26,2,6007516
45679,565,395,3,2023-12-16,3,15213327
45680,2433,451,4,2024-02-29,2,3579226
45681,3747,387,2,2023-08-17,2,8263260
45682,4392,106,3,2023-03-07,2,9159530
45683,752,217,1,2025-01-19,5,19244260
45684,1066,249,2,2023-10-05,5,17666265
45685,5795,132,3,2024-10-10,4,17445928
45686,7610,311,2,2025-07-10,3,12640641
45687,4400,6,2,2025-04-20,5,20244540
45688,7903,387,1,2022-06-07,5,20658150
45689,690,94,1,2025-03-16,5,12359195
45690,9056,229,5,2022-06-05,4,12423096
45691,7409,259,5,2022-10-24,2,7857502
45692,2767,172,1,2023-01-25,3,6654831
45693,5488,157,4,2022-10-26,2,1387680
45694,46,248,5,2025-08-04,3,6732186
45695,8891,299,2,2023-08-18,5,10407295
45696,497,152,4,2025-03-01,3,5055885
45697,3359,64,1,2024-01-04,1,5025861
45698,478,248,1,2022-12-03,4,8976248
45699,1325,293,2,2024-03-22,5,28511710
45700,4869,52,3,2025-02-18,5,20798050
45701,585,206,3,2023-07-07,1,5277648
45702,1162,332,1,2022-03-29,2,6862550
45703,6121,435,4,2025-01-29,1,3079748
45704,11,146,3,2023-06-11,1,4523627
45705,6093,24,5,2022-01-23,5,6854395
45706,1353,351,4,2025-06-14,5,19597885
45707,1309,303,2,2024-08-04,5,28851890
45708,4079,87,4,2025-10-21,4,11148164
45709,7917,355,1,2022-02-21,3,17476800
45710,8982,367,1,2025-03-04,3,16726653
45711,3008,460,2,2025-12-06,4,16643128
45712,2649,229,2,2025-10-05,2,6211548
45713,303,450,1,2023-01-29,5,26511285
45714,127,377,1,2023-02-24,1,4487651
45715,7003,383,4,2024-11-01,4,26697036
45716,9456,461,4,2025-09-11,4,20519436
45717,7668,61,5,2022-01-18,5,9239965
45718,4829,422,5,2024-03-09,3,13398744
45719,1818,426,2,2022-10-04,1,1121248
45720,675,61,4,2022-09-27,2,3695986
45721,4283,26,1,2024-10-05,5,8409950
45722,9735,267,3,2025-11-02,5,18451895
45723,8077,105,3,2023-10-08,2,5186542
45724,4421,198,2,2023-02-06,5,11754605
45725,8909,356,3,2024-02-12,4,7717060
45726,1830,120,4,2024-07-03,5,4349755
45727,3642,477,3,2024-04-05,1,2786246
45728,8711,71,1,2022-03-03,1,1960504
45729,9335,490,4,2024-03-14,2,1344554
45730,8024,108,2,2025-04-12,1,5988109
45731,3601,421,4,2022-02-26,4,11310288
45732,4756,386,3,2024-06-25,4,24032972
45733,4277,466,2,2024-07-09,5,14061525
45734,2340,338,3,2025-10-27,1,3168712
45735,3587,473,5,2025-10-18,4,19415044
45736,3402,352,2,2024-10-25,2,6990124
45737,9041,483,4,2022-07-25,3,13650420
45738,5404,424,5,2022-12-01,5,20931530
45739,7944,292,5,2025-08-16,5,6124715
45740,498,64,4,2022-11-07,4,20103444
45741,8192,406,2,2025-05-09,3,1063272
45742,6642,112,4,2023-07-06,2,1520284
45743,2889,468,1,2022-02-19,1,1873946
45744,2709,285,2,2023-04-10,2,11356250
45745,4372,384,5,2023-04-06,3,11355123
45746,6869,270,3,2024-11-11,1,4804116
45747,6680,279,3,2022-09-10,5,11174905
45748,681,371,1,2022-12-19,2,5080578
45749,6906,265,1,2025-09-13,3,14006160
45750,4174,372,2,2025-06-20,2,11723538
45751,4660,399,5,2024-04-06,3,8783427
45752,3302,58,1,2022-05-10,1,5364752
45753,101,106,5,2025-03-06,5,22898825
45754,6945,356,4,2025-11-09,5,9646325
45755,8819,310,5,2023-07-08,4,10897724
45756,799,486,1,2024-10-28,1,2322218
45757,6066,5,1,2022-11-24,1,4777696
45758,9054,179,4,2023-11-11,2,10872522
45759,7047,344,2,2023-02-16,5,12929620
45760,2886,224,3,2024-01-04,5,7226390
45761,4637,56,1,2025-02-01,4,16839736
45762,2553,186,5,2022-09-05,4,23197648
45763,5106,234,1,2022-01-03,2,5909202
45764,4378,477,5,2022-06-07,2,5572492
45765,185,204,3,2023-07-13,1,1634767
45766,8933,34,4,2023-02-18,3,16413753
45767,9427,128,1,2022-06-19,1,2721491
45768,6133,100,5,2025-07-26,1,3222803
45769,4451,32,3,2025-06-21,3,4658046
45770,1549,89,2,2025-09-15,2,6337698
45771,1904,390,2,2022-06-16,5,11925650
45772,2415,277,3,2022-09-16,5,10102505
45773,3987,249,4,2023-05-12,4,14133012
45774,4686,78,5,2025-12-12,4,26037972
45775,5788,197,3,2025-06-21,2,8347056
45776,817,358,2,2022-01-11,5,8223905
45777,4147,50,2,2022-09-02,5,3971405
45778,6383,320,2,2024-08-18,5,16070325
45779,8939,109,2,2023-10-12,3,2876832
45780,7126,259,2,2023-07-08,4,15715004
45781,7941,382,4,2024-12-01,4,19432912
45782,813,446,5,2022-08-19,4,14654848
45783,7644,7,1,2023-12-11,4,20232216
45784,5465,318,2,2023-01-12,5,12176840
45785,6415,302,5,2024-03-29,5,18063750
45786,803,262,4,2022-08-26,3,7997748
45787,4401,55,3,2022-06-03,3,18735867
45788,8749,343,5,2022-02-22,5,22684440
45789,5792,380,4,2022-10-11,1,4287337
45790,575,418,2,2025-08-20,1,2194091
45791,3652,216,1,2024-12-19,3,2741064
45792,3083,135,1,2025-08-06,4,11880524
45793,4708,235,1,2025-11-01,5,8853320
45794,8257,387,4,2024-09-24,4,16526520
45795,4219,384,1,2024-04-20,3,11355123
45796,6589,483,3,2023-05-25,5,22750700
45797,5087,193,3,2023-11-03,5,19856645
45798,4136,237,1,2024-05-29,1,4757891
45799,7758,206,4,2025-11-07,1,5277648
45800,8370,451,2,2023-12-18,4,7158452
45801,8040,437,2,2022-07-18,5,9918140
45802,5247,8,1,2024-08-30,4,22394732
45803,3200,305,3,2023-01-31,3,11538828
45804,781,95,1,2024-01-31,2,7100072
45805,9482,402,4,2023-07-09,3,13102455
45806,7292,75,5,2022-05-10,4,10081116
45807,3145,365,5,2024-09-25,4,15482532
45808,4659,274,3,2025-05-13,2,8513248
45809,8226,335,2,2025-05-19,2,10798860
45810,9747,369,1,2022-02-05,4,15478872
45811,343,123,4,2025-06-11,4,19999600
45812,3550,469,1,2022-02-11,1,833514
45813,3209,4,1,2024-01-15,4,18999520
45814,3781,16,1,2023-04-10,5,15429570
45815,6175,300,3,2023-04-03,2,4353320
45816,9970,133,4,2022-07-01,1,5832773
45817,9321,238,4,2022-05-03,2,4051962
45818,1269,360,4,2024-12-14,2,4375860
45819,7044,342,2,2024-02-12,4,5918880
45820,3937,357,4,2024-08-11,2,10370240
45821,5331,92,4,2022-06-07,2,7340242
45822,3126,301,3,2024-10-06,4,14965776
45823,3099,290,4,2024-04-25,2,8189068
45824,6112,275,4,2025-04-19,5,21483130
45825,8987,479,3,2023-07-24,1,5731703
45826,9779,311,2,2023-04-04,3,12640641
45827,5419,66,5,2022-10-02,3,3601515
45828,9025,227,3,2023-11-22,2,9216628
45829,1046,321,2,2025-10-19,5,20685885
45830,1103,46,5,2022-04-08,4,19834248
45831,8160,479,3,2025-03-07,1,5731703
45832,5888,273,4,2023-11-28,3,8557296
45833,8709,482,4,2025-09-05,1,4989140
45834,171,399,4,2022-08-05,1,2927809
45835,2313,41,3,2023-09-04,3,14577726
45836,6291,346,5,2025-10-29,4,12254904
45837,1758,55,1,2023-01-24,1,6245289
45838,6240,44,4,2025-07-27,4,8747704
45839,4665,435,5,2022-03-10,5,15398740
45840,485,456,1,2023-08-06,1,3677540
45841,8603,294,4,2022-11-18,2,9722734
45842,261,256,5,2024-10-09,5,18188305
45843,4671,34,4,2025-07-22,2,10942502
45844,5494,280,1,2024-01-31,1,1157342
45845,561,397,3,2022-05-11,2,3792556
45846,7292,77,3,2025-04-25,5,15384510
45847,953,386,2,2023-05-24,3,18024729
45848,6535,337,1,2023-09-24,5,20118785
45849,8025,121,3,2025-07-03,3,9218994
45850,7943,191,3,2024-04-05,4,16102104
45851,4422,496,3,2024-03-29,3,13671486
45852,7567,308,3,2023-03-20,4,22171936
45853,4808,95,3,2024-06-24,5,17750180
45854,5356,290,4,2024-01-14,5,20472670
45855,8967,70,5,2024-10-01,1,2761558
45856,1633,54,5,2022-04-29,2,10124964
45857,2816,420,1,2023-12-29,5,18709255
45858,1449,55,4,2023-04-13,3,18735867
45859,3016,361,2,2025-06-01,3,12450948
45860,3289,345,3,2023-04-08,1,3355714
45861,2858,384,5,2024-03-13,2,7570082
45862,5588,348,1,2025-11-27,5,21120920
45863,9424,112,3,2024-02-13,5,3800710
45864,6226,304,4,2024-02-04,3,9796746
45865,8456,116,3,2024-07-08,2,5101880
45866,3906,328,5,2024-07-15,3,9291423
45867,3562,115,1,2025-04-27,2,7169398
45868,7897,114,2,2025-12-21,2,868292
45869,7108,346,2,2023-03-10,3,9191178
45870,4524,124,2,2023-07-23,2,10791858
45871,9231,23,4,2025-12-12,2,3300140
45872,9609,420,5,2023-03-18,4,14967404
45873,9817,342,2,2025-07-29,4,5918880
45874,4848,356,2,2024-09-16,1,1929265
45875,173,123,3,2022-08-31,2,9999800
45876,3723,272,4,2025-08-25,2,3405374
45877,4674,111,2,2025-03-16,3,10775940
45878,9283,144,3,2024-11-09,1,1200396
45879,4226,367,3,2024-02-24,1,5575551
45880,9763,481,3,2022-05-18,4,12824660
45881,7716,190,1,2024-09-08,3,2127624
45882,423,128,4,2022-07-05,2,5442982
45883,1978,154,1,2024-10-04,4,19970056
45884,206,469,5,2023-08-22,1,833514
45885,7740,335,5,2024-02-06,4,21597720
45886,1736,416,5,2025-12-08,5,13234765
45887,2727,184,3,2024-02-23,2,2414726
45888,4074,387,3,2023-08-10,3,12394890
45889,4976,444,5,2022-10-19,1,4176454
45890,6664,32,2,2022-12-11,1,1552682
45891,4748,80,3,2022-12-24,2,4506118
45892,3773,77,2,2025-11-28,5,15384510
